Component#1,Component#2,Smiles#1,Smiles#2,X#1,T_EP,PD,Type,groups,T#1,T#2,NumAliphaticCarbocycles#1,NumAliphaticCarbocycles#2,NumAliphaticHeterocycles#1,NumAliphaticHeterocycles#2,NumAromaticCarbocycles#1,NumAromaticCarbocycles#2,NumAromaticHeterocycles#1,NumAromaticHeterocycles#2,NumHAcceptors#1,NumHAcceptors#2,NumHDonors#1,NumHDonors#2,NumHeteroatoms#1,NumHeteroatoms#2,MaxPartialCharge#1,MaxPartialCharge#2,MinPartialCharge#1,MinPartialCharge#2,BalabanJ#1,BalabanJ#2,fr_NH0#1,fr_NH0#2,fr_NH1#1,fr_NH1#2,fr_NH2#1,fr_NH2#2,fr_Ndealkylation1#1,fr_Ndealkylation1#2,fr_amide#1,fr_amide#2,fr_halogen#1,fr_halogen#2,fr_phenol#1,fr_phenol#2,fr_quatN#1,fr_quatN#2,NPR1#1,NPR1#2,NPR2#1,NPR2#2,RadiusOfGyration#1,RadiusOfGyration#2,InertialShapeFactor#1,InertialShapeFactor#2,SpherocityIndex#1,SpherocityIndex#2,MolWeight#1,MolWeight#2,WAPS#1,WAPS#2,WANS#1,WANS#2,COSMO_charge#1,COSMO_charge#2,ln_gamma_InfD#1,ln_gamma_InfD#2,s_profile_1#ratio,s_profile_2#ratio,s_profile_3#ratio,s_profile_4#ratio,s_profile_5#ratio,s_profile_6#ratio,s_profile_7#ratio
Benzoic Acid,ChCl,O=C(O)c1ccccc1,C[N+](C)(C)CCO.[Cl-],0.7,351.15,No,Type III,47.0,395.5,578.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,0.3351782346710392,0.2103437495606454,-0.4776392505801173,-1.0,3.5951207107740157,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2408449754398686,0.3504363029114663,0.7591563900857939,0.8529109401037032,2.118808020358621,2.301226162593521,0.0057492775807942,0.003626290929532,1.106629870942303e-06,0.6212629141768793,122.122,139.6245,0.0051648527198895,0.012944750992983,-0.0059076816070544,-0.006715318077112,5.1188948e-05,0.0093,-3.36903,-10.8853,0.11316666666666675,0.3555,4.188343333333334,5.14502,1.9362599999999999,1.8182933333333335,0.045439999999999925
Benzyldimethyl-2-hydroxyethyl-ammonium chloride,ChCl,C[N+](C)(CCO)Cc1ccccc1.[Cl-],C[N+](C)(C)CCO.[Cl-],0.1,535.4,Yes,IL mixture,48.0,351.42,578.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.2103437529621511,0.2103437495606454,-1.0,-1.0,9.609989266262348e-06,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.2588078869692082,0.3504363029114663,0.9158994762599764,0.8529109401037032,3.1305374594547226,2.301226162593521,0.0018201402717092,0.003626290929532,0.3873001120653498,0.6212629141768793,215.721,139.6245,0.0092411191305315,0.012944750992983,-0.0061732599566579,-0.006715318077112,0.0096,0.0093,-0.22786,0.05281,0.0,0.21921000000000004,7.619093333333334,2.8475883333333334,1.1074466666666667,3.5981633333333334,0.15084666666666638
Benzyldimethyl-2-hydroxyethyl-ammonium chloride,ChCl,C[N+](C)(CCO)Cc1ccccc1.[Cl-],C[N+](C)(C)CCO.[Cl-],0.2,479.5,Yes,IL mixture,48.0,351.42,578.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.2103437529621511,0.2103437495606454,-1.0,-1.0,9.609989266262348e-06,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.2588078869692082,0.3504363029114663,0.9158994762599764,0.8529109401037032,3.1305374594547226,2.301226162593521,0.0018201402717092,0.003626290929532,0.3873001120653498,0.6212629141768793,215.721,139.6245,0.0092411191305315,0.012944750992983,-0.0061732599566579,-0.006715318077112,0.0096,0.0093,-0.22786,0.05281,0.0,0.2350533333333334,7.723420000000001,3.207485,1.2251266666666665,3.595226666666667,0.1502266666666664
Benzyldimethyl-2-hydroxyethyl-ammonium chloride,ChCl,C[N+](C)(CCO)Cc1ccccc1.[Cl-],C[N+](C)(C)CCO.[Cl-],0.3,432.1,Yes,IL mixture,48.0,351.42,578.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.2103437529621511,0.2103437495606454,-1.0,-1.0,9.609989266262348e-06,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.2588078869692082,0.3504363029114663,0.9158994762599764,0.8529109401037032,3.1305374594547226,2.301226162593521,0.0018201402717092,0.003626290929532,0.3873001120653498,0.6212629141768793,215.721,139.6245,0.0092411191305315,0.012944750992983,-0.0061732599566579,-0.006715318077112,0.0096,0.0093,-0.22786,0.05281,0.0,0.25089666666666677,7.827746666666668,3.5673816666666665,1.3428066666666663,3.59229,0.1496066666666664
Benzyldimethyl-2-hydroxyethyl-ammonium chloride,ChCl,C[N+](C)(CCO)Cc1ccccc1.[Cl-],C[N+](C)(C)CCO.[Cl-],0.35,431.6,Yes,IL mixture,48.0,351.42,578.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.2103437529621511,0.2103437495606454,-1.0,-1.0,9.609989266262348e-06,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.2588078869692082,0.3504363029114663,0.9158994762599764,0.8529109401037032,3.1305374594547226,2.301226162593521,0.0018201402717092,0.003626290929532,0.3873001120653498,0.6212629141768793,215.721,139.6245,0.0092411191305315,0.012944750992983,-0.0061732599566579,-0.006715318077112,0.0096,0.0093,-0.22786,0.05281,0.0,0.2588183333333334,7.879910000000001,3.74733,1.4016466666666665,3.590821666666667,0.1492966666666664
Benzyldimethyl-2-hydroxyethyl-ammonium chloride,ChCl,C[N+](C)(CCO)Cc1ccccc1.[Cl-],C[N+](C)(C)CCO.[Cl-],0.4,393.5,Yes,IL mixture,48.0,351.42,578.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.2103437529621511,0.2103437495606454,-1.0,-1.0,9.609989266262348e-06,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.2588078869692082,0.3504363029114663,0.9158994762599764,0.8529109401037032,3.1305374594547226,2.301226162593521,0.0018201402717092,0.003626290929532,0.3873001120653498,0.6212629141768793,215.721,139.6245,0.0092411191305315,0.012944750992983,-0.0061732599566579,-0.006715318077112,0.0096,0.0093,-0.22786,0.05281,0.0,0.2667400000000001,7.932073333333334,3.9272783333333336,1.4604866666666665,3.5893533333333334,0.1489866666666664
Benzyldimethyl-2-hydroxyethyl-ammonium chloride,ChCl,C[N+](C)(CCO)Cc1ccccc1.[Cl-],C[N+](C)(C)CCO.[Cl-],0.5,341.3,Yes,IL mixture,48.0,351.42,578.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.2103437529621511,0.2103437495606454,-1.0,-1.0,9.609989266262348e-06,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.2588078869692082,0.3504363029114663,0.9158994762599764,0.8529109401037032,3.1305374594547226,2.301226162593521,0.0018201402717092,0.003626290929532,0.3873001120653498,0.6212629141768793,215.721,139.6245,0.0092411191305315,0.012944750992983,-0.0061732599566579,-0.006715318077112,0.0096,0.0093,-0.22786,0.05281,0.0,0.2825833333333334,8.0364,4.287175,1.5781666666666665,3.5864166666666666,0.1483666666666664
Benzyldimethyl-2-hydroxyethyl-ammonium chloride,ChCl,C[N+](C)(CCO)Cc1ccccc1.[Cl-],C[N+](C)(C)CCO.[Cl-],0.6,305.7,Yes,IL mixture,48.0,351.42,578.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.2103437529621511,0.2103437495606454,-1.0,-1.0,9.609989266262348e-06,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.2588078869692082,0.3504363029114663,0.9158994762599764,0.8529109401037032,3.1305374594547226,2.301226162593521,0.0018201402717092,0.003626290929532,0.3873001120653498,0.6212629141768793,215.721,139.6245,0.0092411191305315,0.012944750992983,-0.0061732599566579,-0.006715318077112,0.0096,0.0093,-0.22786,0.05281,0.0,0.2984266666666668,8.140726666666668,4.647071666666667,1.6958466666666663,3.5834799999999998,0.1477466666666664
Benzyldimethyl-2-hydroxyethyl-ammonium chloride,ChCl,C[N+](C)(CCO)Cc1ccccc1.[Cl-],C[N+](C)(C)CCO.[Cl-],0.65,307.7,Yes,IL mixture,48.0,351.42,578.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.2103437529621511,0.2103437495606454,-1.0,-1.0,9.609989266262348e-06,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.2588078869692082,0.3504363029114663,0.9158994762599764,0.8529109401037032,3.1305374594547226,2.301226162593521,0.0018201402717092,0.003626290929532,0.3873001120653498,0.6212629141768793,215.721,139.6245,0.0092411191305315,0.012944750992983,-0.0061732599566579,-0.006715318077112,0.0096,0.0093,-0.22786,0.05281,0.0,0.30634833333333344,8.192890000000002,4.827020000000001,1.7546866666666665,3.5820116666666664,0.14743666666666638
Benzyldimethyl-2-hydroxyethyl-ammonium chloride,ChCl,C[N+](C)(CCO)Cc1ccccc1.[Cl-],C[N+](C)(C)CCO.[Cl-],0.7,316.0,Yes,IL mixture,48.0,351.42,578.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.2103437529621511,0.2103437495606454,-1.0,-1.0,9.609989266262348e-06,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.2588078869692082,0.3504363029114663,0.9158994762599764,0.8529109401037032,3.1305374594547226,2.301226162593521,0.0018201402717092,0.003626290929532,0.3873001120653498,0.6212629141768793,215.721,139.6245,0.0092411191305315,0.012944750992983,-0.0061732599566579,-0.006715318077112,0.0096,0.0093,-0.22786,0.05281,0.0,0.3142700000000001,8.245053333333335,5.006968333333334,1.8135266666666663,3.580543333333333,0.1471266666666664
Benzyldimethyl-2-hydroxyethyl-ammonium chloride,ChCl,C[N+](C)(CCO)Cc1ccccc1.[Cl-],C[N+](C)(C)CCO.[Cl-],0.8,330.5,Yes,IL mixture,48.0,351.42,578.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.2103437529621511,0.2103437495606454,-1.0,-1.0,9.609989266262348e-06,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.2588078869692082,0.3504363029114663,0.9158994762599764,0.8529109401037032,3.1305374594547226,2.301226162593521,0.0018201402717092,0.003626290929532,0.3873001120653498,0.6212629141768793,215.721,139.6245,0.0092411191305315,0.012944750992983,-0.0061732599566579,-0.006715318077112,0.0096,0.0093,-0.22786,0.05281,0.0,0.3301133333333335,8.34938,5.366865000000001,1.9312066666666663,3.577606666666666,0.1465066666666664
Benzyldimethyl-2-hydroxyethyl-ammonium chloride,ChCl,C[N+](C)(CCO)Cc1ccccc1.[Cl-],C[N+](C)(C)CCO.[Cl-],0.9,338.8,Yes,IL mixture,48.0,351.42,578.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.2103437529621511,0.2103437495606454,-1.0,-1.0,9.609989266262348e-06,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.2588078869692082,0.3504363029114663,0.9158994762599764,0.8529109401037032,3.1305374594547226,2.301226162593521,0.0018201402717092,0.003626290929532,0.3873001120653498,0.6212629141768793,215.721,139.6245,0.0092411191305315,0.012944750992983,-0.0061732599566579,-0.006715318077112,0.0096,0.0093,-0.22786,0.05281,0.0,0.34595666666666686,8.453706666666667,5.726761666666667,2.0488866666666663,3.5746699999999993,0.14588666666666641
Caffeic acid,ChCl,O=C(O)/C=C/c1ccc(O)c(O)c1,C[N+](C)(C)CCO.[Cl-],0.35,340.15,No,Type III,49.0,505.66,578.15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,4.0,3.0,0.3278212028796137,0.2103437495606454,-0.504259631901577,-1.0,3.7333355371681742,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.1131799029548226,0.3504363029114663,0.8868201328813567,0.8529109401037032,3.197366628224271,2.301226162593521,0.0042542734014305,0.003626290929532,5.7042104700924775e-08,0.6212629141768793,180.1583,139.6245,0.0057834905693912,0.012944750992983,-0.0078599888163035,-0.006715318077112,0.0049,0.0093,-10.05294,-15.3277,0.14179666666666677,0.55108,6.0262400000000005,4.213357916666666,1.9350466666666666,3.0165766666666665,0.09845333333333316
Capric Acid,[N1111]Cl,CCCCCCCCCC(=O)O,C[N+](C)(C)C.[Cl-],0.1,573.35,Yes,Type III,50.0,304.8,612.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.3028395565321837,0.0886256781905665,-0.481230389785217,-1.0,6.955231588343879,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0357927442513927,0.2332006879613894,0.9967062884743068,0.9999844833142594,4.218523858407411,2.183297855947256,0.0092309611249176,0.0091647715305061,0.0945027154874362,0.8142020694823815,172.2656,109.5984,0.0047954550194221,0.0141491150024803,-0.0033140965540677,-0.0066075163429343,-0.0042,0.0081,-3.63447,-10.71765,0.01307333333333334,0.2112566666666667,5.913333333333334,4.733921666666667,0.2721799999999999,1.6428533333333322,0.9776999999999992
Capric Acid,[N1111]Cl,CCCCCCCCCC(=O)O,C[N+](C)(C)C.[Cl-],0.2,544.65,Yes,Type III,50.0,304.8,612.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.3028395565321837,0.0886256781905665,-0.481230389785217,-1.0,6.955231588343879,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0357927442513927,0.2332006879613894,0.9967062884743068,0.9999844833142594,4.218523858407411,2.183297855947256,0.0092309611249176,0.0091647715305061,0.0945027154874362,0.8142020694823815,172.2656,109.5984,0.0047954550194221,0.0141491150024803,-0.0033140965540677,-0.0066075163429343,-0.0042,0.0081,-3.63447,-10.71765,0.02614666666666668,0.23574666666666672,5.366533333333334,6.225735,0.42879333333333325,1.6166066666666659,0.869066666666666
Capric Acid,[N1111]Cl,CCCCCCCCCC(=O)O,C[N+](C)(C)C.[Cl-],0.3,497.45,Yes,Type III,50.0,304.8,612.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.3028395565321837,0.0886256781905665,-0.481230389785217,-1.0,6.955231588343879,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0357927442513927,0.2332006879613894,0.9967062884743068,0.9999844833142594,4.218523858407411,2.183297855947256,0.0092309611249176,0.0091647715305061,0.0945027154874362,0.8142020694823815,172.2656,109.5984,0.0047954550194221,0.0141491150024803,-0.0033140965540677,-0.0066075163429343,-0.0042,0.0081,-3.63447,-10.71765,0.03922000000000002,0.26023666666666667,4.819733333333334,7.717548333333333,0.5854066666666665,1.5903599999999989,0.7604333333333327
Capric Acid,[N1111]Cl,CCCCCCCCCC(=O)O,C[N+](C)(C)C.[Cl-],0.4,463.25,Yes,Type III,50.0,304.8,612.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.3028395565321837,0.0886256781905665,-0.481230389785217,-1.0,6.955231588343879,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0357927442513927,0.2332006879613894,0.9967062884743068,0.9999844833142594,4.218523858407411,2.183297855947256,0.0092309611249176,0.0091647715305061,0.0945027154874362,0.8142020694823815,172.2656,109.5984,0.0047954550194221,0.0141491150024803,-0.0033140965540677,-0.0066075163429343,-0.0042,0.0081,-3.63447,-10.71765,0.05229333333333336,0.2847266666666667,4.2729333333333335,9.209361666666666,0.7420199999999999,1.5641133333333324,0.6517999999999995
Capric Acid,[N1111]Cl,CCCCCCCCCC(=O)O,C[N+](C)(C)C.[Cl-],0.5,423.75,Yes,Type III,50.0,304.8,612.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.3028395565321837,0.0886256781905665,-0.481230389785217,-1.0,6.955231588343879,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0357927442513927,0.2332006879613894,0.9967062884743068,0.9999844833142594,4.218523858407411,2.183297855947256,0.0092309611249176,0.0091647715305061,0.0945027154874362,0.8142020694823815,172.2656,109.5984,0.0047954550194221,0.0141491150024803,-0.0033140965540677,-0.0066075163429343,-0.0042,0.0081,-3.63447,-10.71765,0.0653666666666667,0.3092166666666667,3.7261333333333337,10.701175000000001,0.8986333333333332,1.537866666666666,0.5431666666666662
Capric Acid,[N1111]Cl,CCCCCCCCCC(=O)O,C[N+](C)(C)C.[Cl-],0.6,390.85,Yes,Type III,50.0,304.8,612.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.3028395565321837,0.0886256781905665,-0.481230389785217,-1.0,6.955231588343879,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0357927442513927,0.2332006879613894,0.9967062884743068,0.9999844833142594,4.218523858407411,2.183297855947256,0.0092309611249176,0.0091647715305061,0.0945027154874362,0.8142020694823815,172.2656,109.5984,0.0047954550194221,0.0141491150024803,-0.0033140965540677,-0.0066075163429343,-0.0042,0.0081,-3.63447,-10.71765,0.07844000000000004,0.3337066666666667,3.1793333333333336,12.192988333333334,1.0552466666666664,1.5116199999999993,0.434533333333333
Capric Acid,[N1111]Cl,CCCCCCCCCC(=O)O,C[N+](C)(C)C.[Cl-],0.7,347.75,Yes,Type III,50.0,304.8,612.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.3028395565321837,0.0886256781905665,-0.481230389785217,-1.0,6.955231588343879,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0357927442513927,0.2332006879613894,0.9967062884743068,0.9999844833142594,4.218523858407411,2.183297855947256,0.0092309611249176,0.0091647715305061,0.0945027154874362,0.8142020694823815,172.2656,109.5984,0.0047954550194221,0.0141491150024803,-0.0033140965540677,-0.0066075163429343,-0.0042,0.0081,-3.63447,-10.71765,0.09151333333333338,0.3581966666666667,2.632533333333334,13.684801666666667,1.2118599999999997,1.485373333333333,0.3258999999999998
Capric Acid,[N1111]Cl,CCCCCCCCCC(=O)O,C[N+](C)(C)C.[Cl-],0.8,303.75,Yes,Type III,50.0,304.8,612.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.3028395565321837,0.0886256781905665,-0.481230389785217,-1.0,6.955231588343879,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0357927442513927,0.2332006879613894,0.9967062884743068,0.9999844833142594,4.218523858407411,2.183297855947256,0.0092309611249176,0.0091647715305061,0.0945027154874362,0.8142020694823815,172.2656,109.5984,0.0047954550194221,0.0141491150024803,-0.0033140965540677,-0.0066075163429343,-0.0042,0.0081,-3.63447,-10.71765,0.10458666666666672,0.38268666666666673,2.085733333333333,15.176615,1.3684733333333332,1.4591266666666662,0.21726666666666644
Capric Acid,[N1111]Cl,CCCCCCCCCC(=O)O,C[N+](C)(C)C.[Cl-],0.9,304.55,Yes,Type III,50.0,304.8,612.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.3028395565321837,0.0886256781905665,-0.481230389785217,-1.0,6.955231588343879,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0357927442513927,0.2332006879613894,0.9967062884743068,0.9999844833142594,4.218523858407411,2.183297855947256,0.0092309611249176,0.0091647715305061,0.0945027154874362,0.8142020694823815,172.2656,109.5984,0.0047954550194221,0.0141491150024803,-0.0033140965540677,-0.0066075163429343,-0.0042,0.0081,-3.63447,-10.71765,0.11766000000000006,0.4071766666666667,1.5389333333333333,16.668428333333335,1.5250866666666665,1.4328799999999997,0.10863333333333322
Capric Acid,[N2222]Cl,CCCCCCCCCC(=O)O,CC[N+](CC)(CC)CC.[Cl-],0.1,495.25,Yes,Type III,51.0,304.8,535.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.3028395565321837,0.0921141359498747,-0.481230389785217,-1.0,6.955231588343879,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0357927442513927,0.524655269672208,0.9967062884743068,0.9913646723882108,4.218523858407411,2.523522102760027,0.0092309611249176,0.0022526088245936,0.0945027154874362,0.8190203947563,172.2656,165.7051,0.0047954550194221,0.012944805258371,-0.0033140965540677,-0.0050095707390924,-0.0042,0.0087,-3.80526,-15.66051,0.01307333333333334,0.04346666666666664,6.719403333333333,8.670274166666667,0.33812,1.6158533333333327,1.0236599999999991
Capric Acid,[N2222]Cl,CCCCCCCCCC(=O)O,CC[N+](CC)(CC)CC.[Cl-],0.2,465.25,Yes,Type III,51.0,304.8,535.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.3028395565321837,0.0921141359498747,-0.481230389785217,-1.0,6.955231588343879,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0357927442513927,0.524655269672208,0.9967062884743068,0.9913646723882108,4.218523858407411,2.523522102760027,0.0092309611249176,0.0022526088245936,0.0945027154874362,0.8190203947563,172.2656,165.7051,0.0047954550194221,0.012944805258371,-0.0033140965540677,-0.0050095707390924,-0.0042,0.0087,-3.80526,-15.66051,0.02614666666666668,0.08659999999999998,6.0830400000000004,9.724715,0.48740666666666665,1.592606666666666,0.9099199999999993
Capric Acid,[N2222]Cl,CCCCCCCCCC(=O)O,CC[N+](CC)(CC)CC.[Cl-],0.3,431.0,Yes,Type III,51.0,304.8,535.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.3028395565321837,0.0921141359498747,-0.481230389785217,-1.0,6.955231588343879,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0357927442513927,0.524655269672208,0.9967062884743068,0.9913646723882108,4.218523858407411,2.523522102760027,0.0092309611249176,0.0022526088245936,0.0945027154874362,0.8190203947563,172.2656,165.7051,0.0047954550194221,0.012944805258371,-0.0033140965540677,-0.0050095707390924,-0.0042,0.0087,-3.80526,-15.66051,0.03922000000000002,0.1297333333333333,5.446676666666667,10.779155833333334,0.6366933333333332,1.5693599999999992,0.7961799999999993
Capric Acid,[N2222]Cl,CCCCCCCCCC(=O)O,CC[N+](CC)(CC)CC.[Cl-],0.35,403.28,Yes,Type III,51.0,304.8,535.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.3028395565321837,0.0921141359498747,-0.481230389785217,-1.0,6.955231588343879,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0357927442513927,0.524655269672208,0.9967062884743068,0.9913646723882108,4.218523858407411,2.523522102760027,0.0092309611249176,0.0022526088245936,0.0945027154874362,0.8190203947563,172.2656,165.7051,0.0047954550194221,0.012944805258371,-0.0033140965540677,-0.0050095707390924,-0.0042,0.0087,-3.80526,-15.66051,0.04575666666666669,0.1513,5.128495000000001,11.30637625,0.7113366666666665,1.557736666666666,0.7393099999999995
Capric Acid,[N2222]Cl,CCCCCCCCCC(=O)O,CC[N+](CC)(CC)CC.[Cl-],0.4,373.45,Yes,Type III,51.0,304.8,535.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.3028395565321837,0.0921141359498747,-0.481230389785217,-1.0,6.955231588343879,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0357927442513927,0.524655269672208,0.9967062884743068,0.9913646723882108,4.218523858407411,2.523522102760027,0.0092309611249176,0.0022526088245936,0.0945027154874362,0.8190203947563,172.2656,165.7051,0.0047954550194221,0.012944805258371,-0.0033140965540677,-0.0050095707390924,-0.0042,0.0087,-3.80526,-15.66051,0.05229333333333336,0.17286666666666667,4.810313333333333,11.833596666666667,0.7859799999999999,1.5461133333333328,0.6824399999999994
Capric Acid,[N2222]Cl,CCCCCCCCCC(=O)O,CC[N+](CC)(CC)CC.[Cl-],0.5,344.22,Yes,Type III,51.0,304.8,535.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,0.3028395565321837,0.0921141359498747,-0.481230389785217,-1.0,6.955231588343879,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0357927442513927,0.524655269672208,0.9967062884743068,0.9913646723882108,4.218523858407411,2.523522102760027,0.0092309611249176,0.0022526088245936,0.0945027154874362,0.8190203947563,172.2656,165.7051,0.0047954550194221,0.012944805258371,-0.0033140965540677,-0.0050095707390924,-0.0042,0.0087,-3.80526,-15.66051,0.0653666666666667,0.216,4.17395,12.888037500000001,0.9352666666666665,1.5228666666666661,0.5686999999999995
